zone_id,week_start,flood_event_count_24m,avg_event_rainfall_mm,max_event_rainfall_mm,curfew_count_qtr,avg_curfew_hours,power_outage_count_month,avg_power_outage_hours,traffic_disruption_hours_week,disruption_days_month,proximity_river_km,coastal_exposure_index,elevation_m,adjacent_zone_risk_prev_week,month_sin,month_cos,geo_risk_index,risk_score_0_100,risk_bin
zone_12,2025-06-07,0,122.456,141.195,1,1.989,1,2.725,9.85,7,11.138,0.578,198.264,95.629,1.2246467991473532e-16,-1.0,0.23706525010540097,98.0,high
zone_12,2025-06-14,2,108.298,126.237,0,2.038,0,2.504,10.803,6,11.138,0.578,198.264,97.956,1.2246467991473532e-16,-1.0,0.23706525010540097,98.0,high
zone_12,2025-06-21,1,118.798,151.319,0,1.65,3,3.287,5.524,2,11.138,0.578,198.264,97.466,1.2246467991473532e-16,-1.0,0.23706525010540097,98.0,high
zone_12,2025-06-28,2,104.409,120.458,1,1.89,1,3.75,7.55,2,11.138,0.578,198.264,96.559,1.2246467991473532e-16,-1.0,0.23706525010540097,98.0,high
zone_12,2025-07-05,0,72.062,84.425,0,3.929,0,4.166,5.811,4,11.138,0.578,198.264,99.39,-0.4999999999999997,-0.8660254037844388,0.23706525010540097,88.0097314760112,high
zone_12,2025-07-12,0,71.633,104.523,0,0.937,1,3.493,7.109,5,11.138,0.578,198.264,96.444,-0.4999999999999997,-0.8660254037844388,0.23706525010540097,94.58082593548248,high
zone_12,2025-07-19,0,72.08,82.681,1,1.853,3,3.335,8.126,5,11.138,0.578,198.264,94.098,-0.4999999999999997,-0.8660254037844388,0.23706525010540097,97.80002484655068,high
zone_12,2025-07-26,0,72.75,95.004,1,3.79,3,3.587,5.701,9,11.138,0.578,198.264,96.582,-0.4999999999999997,-0.8660254037844388,0.23706525010540097,98.0,high
zone_12,2025-08-02,0,42.011,45.034,0,3.337,2,2.69,6.592,5,11.138,0.578,198.264,93.981,-0.8660254037844385,-0.5000000000000004,0.23706525010540097,82.95362001628494,high
zone_12,2025-08-09,1,48.544,70.678,0,3.808,2,4.607,8.074,4,11.138,0.578,198.264,92.512,-0.8660254037844385,-0.5000000000000004,0.23706525010540097,91.62950959023236,high
zone_12,2025-08-16,1,33.971,50.867,0,1.284,1,4.092,5.593,0,11.138,0.578,198.264,93.196,-0.8660254037844385,-0.5000000000000004,0.23706525010540097,67.26948458143882,high
zone_12,2025-08-23,2,32.453,57.431,0,3.95,1,2.955,5.05,9,11.138,0.578,198.264,88.801,-0.8660254037844385,-0.5000000000000004,0.23706525010540097,92.75778662019006,high
zone_12,2025-08-30,2,53.609,69.206,0,2.663,0,1.796,7.974,7,11.138,0.578,198.264,89.719,-0.8660254037844385,-0.5000000000000004,0.23706525010540097,98.0,high
zone_12,2025-09-06,1,38.547,54.871,0,2.178,1,3.694,7.281,0,11.138,0.578,198.264,96.067,-1.0,-1.8369701987210297e-16,0.23706525010540097,75.64550157112957,high
zone_12,2025-09-13,0,15.796,46.628,0,3.19,1,3.089,6.958,3,11.138,0.578,198.264,93.248,-1.0,-1.8369701987210297e-16,0.23706525010540097,70.58611571898099,high
zone_12,2025-09-20,1,48.46,64.438,0,2.407,2,3.335,7.149,2,11.138,0.578,198.264,89.241,-1.0,-1.8369701987210297e-16,0.23706525010540097,81.81621096273518,high
zone_12,2025-09-27,1,28.957,54.18,1,2.337,1,3.069,8.759,1,11.138,0.578,198.264,85.049,-1.0,-1.8369701987210297e-16,0.23706525010540097,77.85734479264384,high
zone_12,2025-10-04,0,57.513,75.736,0,2.014,1,3.517,8.095,2,11.138,0.578,198.264,85.922,-0.8660254037844386,0.5000000000000001,0.23706525010540097,82.735113920146,high
zone_12,2025-10-11,2,51.091,70.611,0,0.805,1,2.904,5.21,0,11.138,0.578,198.264,84.745,-0.8660254037844386,0.5000000000000001,0.23706525010540097,73.17193007306575,high
zone_12,2025-10-18,0,43.802,73.136,0,1.879,2,5.092,4.735,1,11.138,0.578,198.264,85.477,-0.8660254037844386,0.5000000000000001,0.23706525010540097,63.35582262923748,medium
zone_12,2025-10-25,0,33.134,69.481,0,3.084,1,4.645,4.735,7,11.138,0.578,198.264,83.029,-0.8660254037844386,0.5000000000000001,0.23706525010540097,75.92219146014526,high
zone_12,2025-11-01,2,67.445,90.981,0,3.591,1,2.187,6.725,7,11.138,0.578,198.264,82.947,-0.5000000000000004,0.8660254037844384,0.23706525010540097,98.0,high
zone_12,2025-11-08,2,72.647,98.563,1,1.114,2,3.048,6.815,5,11.138,0.578,198.264,81.912,-0.5000000000000004,0.8660254037844384,0.23706525010540097,98.0,high
zone_12,2025-11-15,0,78.755,103.236,0,1.728,1,2.809,9.292,5,11.138,0.578,198.264,84.971,-0.5000000000000004,0.8660254037844384,0.23706525010540097,98.0,high
zone_12,2025-11-22,3,54.181,81.727,0,2.654,3,2.925,10.734,4,11.138,0.578,198.264,88.328,-0.5000000000000004,0.8660254037844384,0.23706525010540097,98.0,high
zone_12,2025-11-29,0,50.992,57.49,0,2.883,1,3.049,7.645,3,11.138,0.578,198.264,87.475,-0.5000000000000004,0.8660254037844384,0.23706525010540097,82.27219765703873,high
zone_12,2025-12-06,3,89.62,112.03,0,3.593,1,3.299,8.533,5,11.138,0.578,198.264,89.279,-2.4492935982947064e-16,1.0,0.23706525010540097,98.0,high
zone_12,2025-12-13,0,99.051,120.217,0,2.55,1,4.726,9.134,10,11.138,0.578,198.264,92.152,-2.4492935982947064e-16,1.0,0.23706525010540097,98.0,high
zone_12,2025-12-20,0,114.524,128.715,0,2.656,0,3.497,8.148,3,11.138,0.578,198.264,93.421,-2.4492935982947064e-16,1.0,0.23706525010540097,98.0,high
zone_12,2025-12-27,2,120.351,144.089,2,4.053,3,2.18,8.069,6,11.138,0.578,198.264,93.794,-2.4492935982947064e-16,1.0,0.23706525010540097,98.0,high
zone_12,2026-01-03,2,147.176,155.909,0,1.895,2,4.305,7.982,10,11.138,0.578,198.264,91.814,0.49999999999999994,0.8660254037844387,0.23706525010540097,98.0,high
zone_12,2026-01-10,1,139.627,174.009,0,4.047,3,4.05,9.558,8,11.138,0.578,198.264,95.601,0.49999999999999994,0.8660254037844387,0.23706525010540097,98.0,high
zone_12,2026-01-17,1,145.886,179.1,0,2.94,2,3.14,9.937,6,11.138,0.578,198.264,95.85,0.49999999999999994,0.8660254037844387,0.23706525010540097,98.0,high
zone_12,2026-01-24,0,145.357,162.926,0,2.974,2,4.403,10.033,5,11.138,0.578,198.264,99.506,0.49999999999999994,0.8660254037844387,0.23706525010540097,98.0,high
zone_12,2026-01-31,3,160.935,192.243,0,3.309,1,2.831,8.529,4,11.138,0.578,198.264,100.0,0.49999999999999994,0.8660254037844387,0.23706525010540097,98.0,high
zone_12,2026-02-07,2,158.77,192.817,1,1.843,1,2.401,9.81,10,11.138,0.578,198.264,99.273,0.8660254037844386,0.5000000000000001,0.23706525010540097,98.0,high
zone_12,2026-02-14,2,173.877,190.161,0,2.561,4,4.805,9.494,1,11.138,0.578,198.264,99.363,0.8660254037844386,0.5000000000000001,0.23706525010540097,98.0,high
zone_12,2026-02-21,1,172.518,194.419,1,3.14,1,3.215,9.463,4,11.138,0.578,198.264,96.873,0.8660254037844386,0.5000000000000001,0.23706525010540097,98.0,high
zone_12,2026-02-28,2,187.284,216.184,0,3.105,2,3.954,11.795,5,11.138,0.578,198.264,96.244,0.8660254037844386,0.5000000000000001,0.23706525010540097,98.0,high
zone_12,2026-03-07,2,190.8,205.665,0,1.813,2,4.197,10.527,5,11.138,0.578,198.264,95.07,1.0,6.123233995736766e-17,0.23706525010540097,98.0,high
zone_12,2026-03-14,2,174.132,205.865,0,2.337,2,2.649,9.904,3,11.138,0.578,198.264,95.638,1.0,6.123233995736766e-17,0.23706525010540097,98.0,high
zone_12,2026-03-21,1,170.766,186.2,0,1.613,1,2.829,10.322,11,11.138,0.578,198.264,96.742,1.0,6.123233995736766e-17,0.23706525010540097,98.0,high
zone_12,2026-03-28,2,184.439,210.189,0,1.613,4,3.187,11.248,8,11.138,0.578,198.264,96.682,1.0,6.123233995736766e-17,0.23706525010540097,98.0,high
zone_12,2026-04-04,3,177.831,194.419,0,1.688,2,3.252,9.015,1,11.138,0.578,198.264,94.296,0.8660254037844387,-0.4999999999999998,0.23706525010540097,98.0,high
zone_12,2026-04-11,0,163.66,193.016,1,0.0,3,3.663,9.607,4,11.138,0.578,198.264,97.186,0.8660254037844387,-0.4999999999999998,0.23706525010540097,98.0,high
zone_12,2026-04-18,0,150.549,165.826,0,2.316,1,2.451,8.594,5,11.138,0.578,198.264,96.483,0.8660254037844387,-0.4999999999999998,0.23706525010540097,98.0,high
zone_13,2024-03-02,0,92.072,114.695,0,1.707,5,1.946,9.536,5,8.097,0.645,90.584,65.925,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2024-03-09,2,74.016,97.229,0,3.214,5,3.716,10.46,5,8.097,0.645,90.584,71.154,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2024-03-16,1,86.258,109.688,1,0.213,2,4.252,12.729,8,8.097,0.645,90.584,74.969,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2024-03-23,0,69.443,73.233,0,1.385,3,3.24,9.906,11,8.097,0.645,90.584,80.057,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2024-03-30,1,88.678,100.287,1,1.833,3,3.479,10.146,6,8.097,0.645,90.584,80.777,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2024-04-06,2,88.827,120.146,2,1.91,3,3.836,8.867,4,8.097,0.645,90.584,86.573,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2024-04-13,1,73.021,91.688,0,1.257,1,4.453,9.742,7,8.097,0.645,90.584,87.302,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2024-04-20,0,79.977,89.605,2,1.938,0,3.306,10.674,7,8.097,0.645,90.584,90.254,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2024-04-27,1,110.187,139.247,1,2.292,4,3.32,12.105,3,8.097,0.645,90.584,86.75,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2024-05-04,1,66.336,80.497,1,1.777,3,2.847,7.585,5,8.097,0.645,90.584,87.404,0.49999999999999994,-0.8660254037844387,0.3971165587898098,97.36058896904056,high
zone_13,2024-05-11,1,63.219,88.748,0,3.708,2,2.257,6.212,4,8.097,0.645,90.584,88.15,0.49999999999999994,-0.8660254037844387,0.3971165587898098,88.82694447142929,high
zone_13,2024-05-18,2,66.872,85.778,0,1.77,1,3.969,7.924,8,8.097,0.645,90.584,89.78,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2024-05-25,1,59.965,77.616,0,1.979,3,2.047,10.229,3,8.097,0.645,90.584,91.134,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2024-06-01,0,35.034,55.165,0,0.349,2,3.523,6.453,6,8.097,0.645,90.584,93.253,1.2246467991473532e-16,-1.0,0.3971165587898098,83.60376514648571,high
zone_13,2024-06-08,0,47.07,75.415,1,1.25,1,1.569,7.751,6,8.097,0.645,90.584,94.515,1.2246467991473532e-16,-1.0,0.3971165587898098,92.38478021726311,high
zone_13,2024-06-15,0,49.55,75.406,0,1.211,1,2.608,8.066,5,8.097,0.645,90.584,93.917,1.2246467991473532e-16,-1.0,0.3971165587898098,91.38488330775176,high
zone_13,2024-06-22,1,59.886,69.162,0,3.654,1,3.243,10.581,6,8.097,0.645,90.584,94.608,1.2246467991473532e-16,-1.0,0.3971165587898098,98.0,high
zone_13,2024-06-29,1,32.11,52.891,0,1.71,1,4.333,9.881,5,8.097,0.645,90.584,91.477,1.2246467991473532e-16,-1.0,0.3971165587898098,96.43928984993642,high
zone_13,2024-07-06,0,28.835,54.284,0,1.454,0,2.748,6.949,9,8.097,0.645,90.584,92.081,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,91.45392698828404,high
zone_13,2024-07-13,0,28.764,43.451,0,1.081,3,3.065,7.084,3,8.097,0.645,90.584,91.077,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,75.15017504351668,high
zone_13,2024-07-20,1,16.245,30.625,1,3.445,2,3.305,7.522,5,8.097,0.645,90.584,86.053,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,81.45200070654639,high
zone_13,2024-07-27,1,32.383,58.727,0,0.497,1,3.036,7.236,0,8.097,0.645,90.584,85.621,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,71.46338236059903,high
zone_13,2024-08-03,1,35.747,51.063,1,2.097,3,2.252,5.193,7,8.097,0.645,90.584,78.896,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,82.40380663169933,high
zone_13,2024-08-10,0,8.885,20.052,0,2.018,1,2.874,10.604,3,8.097,0.645,90.584,82.732,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,79.68980679891008,high
zone_13,2024-08-17,0,33.741,57.773,2,1.137,2,2.58,5.395,5,8.097,0.645,90.584,85.404,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,74.42046442452032,high
zone_13,2024-08-24,0,19.966,43.584,1,2.094,2,3.614,5.705,2,8.097,0.645,90.584,86.719,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,63.45859554655952,medium
zone_13,2024-08-31,1,19.086,34.908,2,0.885,3,2.392,6.528,5,8.097,0.645,90.584,81.982,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,77.55431913136798,high
zone_13,2024-09-07,0,38.116,58.284,1,2.3,0,2.781,9.077,1,8.097,0.645,90.584,78.437,-1.0,-1.8369701987210297e-16,0.3971165587898098,76.34229001615799,high
zone_13,2024-09-14,1,15.869,27.723,1,2.906,1,4.438,7.148,9,8.097,0.645,90.584,79.917,-1.0,-1.8369701987210297e-16,0.3971165587898098,89.27666355606966,high
zone_13,2024-09-21,0,11.168,26.749,1,1.96,3,2.555,9.78,5,8.097,0.645,90.584,83.662,-1.0,-1.8369701987210297e-16,0.3971165587898098,83.12131301303027,high
zone_13,2024-09-28,0,20.991,51.511,0,3.293,0,2.703,7.942,4,8.097,0.645,90.584,86.089,-1.0,-1.8369701987210297e-16,0.3971165587898098,77.30236644161026,high
zone_13,2024-10-05,0,19.694,22.432,0,1.435,1,2.789,8.343,5,8.097,0.645,90.584,85.344,-0.8660254037844386,0.5000000000000001,0.3971165587898098,80.92062605412453,high
zone_13,2024-10-12,1,29.431,51.056,0,2.857,0,4.036,7.718,6,8.097,0.645,90.584,85.3,-0.8660254037844386,0.5000000000000001,0.3971165587898098,88.74202574430495,high
zone_13,2024-10-19,0,18.196,26.877,1,2.862,2,4.222,7.599,1,8.097,0.645,90.584,82.835,-0.8660254037844386,0.5000000000000001,0.3971165587898098,66.04565954907969,high
zone_13,2024-10-26,0,0.139,26.572,0,3.018,6,4.393,7.406,5,8.097,0.645,90.584,79.687,-0.8660254037844386,0.5000000000000001,0.3971165587898098,69.95324694193071,high
zone_13,2024-11-02,0,32.425,51.975,0,2.636,0,1.447,7.215,4,8.097,0.645,90.584,74.855,-0.5000000000000004,0.8660254037844384,0.3971165587898098,75.0404668796464,high
zone_13,2024-11-09,0,32.667,49.374,0,3.163,1,4.247,9.87,7,8.097,0.645,90.584,75.279,-0.5000000000000004,0.8660254037844384,0.3971165587898098,93.21542480382188,high
zone_13,2024-11-16,0,20.28,45.459,0,1.429,1,5.032,5.544,3,8.097,0.645,90.584,81.992,-0.5000000000000004,0.8660254037844384,0.3971165587898098,64.41483852697353,medium
zone_13,2024-11-23,0,33.258,71.368,0,2.75,2,2.07,7.484,6,8.097,0.645,90.584,74.856,-0.5000000000000004,0.8660254037844384,0.3971165587898098,81.7804477262351,high
zone_13,2024-11-30,0,44.797,67.48,1,1.564,3,2.219,8.278,3,8.097,0.645,90.584,78.098,-0.5000000000000004,0.8660254037844384,0.3971165587898098,80.85836973491098,high
zone_13,2024-12-07,1,69.496,81.479,0,2.867,1,2.364,10.913,7,8.097,0.645,90.584,76.617,-2.4492935982947064e-16,1.0,0.3971165587898098,98.0,high
zone_13,2024-12-14,2,43.042,72.049,0,3.848,7,3.305,9.436,2,8.097,0.645,90.584,82.494,-2.4492935982947064e-16,1.0,0.3971165587898098,91.82810301126445,high
zone_13,2024-12-21,0,40.677,57.129,0,2.687,1,4.682,9.562,6,8.097,0.645,90.584,86.504,-2.4492935982947064e-16,1.0,0.3971165587898098,94.87051238224556,high
zone_13,2024-12-28,0,41.887,79.286,0,1.914,1,2.151,10.283,3,8.097,0.645,90.584,89.562,-2.4492935982947064e-16,1.0,0.3971165587898098,90.47307706683544,high
zone_13,2025-01-04,0,72.555,89.508,0,1.099,2,3.266,8.788,5,8.097,0.645,90.584,91.711,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-01-11,2,48.601,69.091,0,3.969,2,3.268,6.523,7,8.097,0.645,90.584,92.318,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-01-18,1,44.876,63.942,0,2.616,4,1.789,9.905,7,8.097,0.645,90.584,93.951,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-01-25,0,49.633,53.539,1,1.517,2,3.898,8.391,3,8.097,0.645,90.584,93.424,0.49999999999999994,0.8660254037844387,0.3971165587898098,86.96443551220256,high
zone_13,2025-02-01,1,72.697,76.286,1,2.332,2,4.237,10.057,5,8.097,0.645,90.584,91.087,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2025-02-08,1,74.225,87.525,0,3.717,1,4.584,11.494,6,8.097,0.645,90.584,93.574,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2025-02-15,0,70.491,82.058,1,0.629,1,3.574,6.135,2,8.097,0.645,90.584,91.337,0.8660254037844386,0.5000000000000001,0.3971165587898098,81.74300139777726,high
zone_13,2025-02-22,1,92.17,127.272,0,2.833,1,2.968,8.758,6,8.097,0.645,90.584,88.891,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2025-03-01,0,79.194,84.671,0,0.379,1,5.046,8.251,8,8.097,0.645,90.584,93.474,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2025-03-08,0,88.396,100.341,0,2.29,3,2.754,10.97,7,8.097,0.645,90.584,96.313,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2025-03-15,1,98.139,109.221,1,3.429,3,4.51,8.45,4,8.097,0.645,90.584,97.319,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2025-03-22,2,78.269,99.923,0,2.634,3,3.071,10.851,2,8.097,0.645,90.584,98.231,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2025-03-29,1,68.185,102.151,0,1.96,3,4.426,9.3,8,8.097,0.645,90.584,93.683,1.0,6.123233995736766e-17,0.3971165587898098,98.0,high
zone_13,2025-04-05,1,87.509,106.268,0,1.283,1,3.475,10.747,4,8.097,0.645,90.584,96.349,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2025-04-12,0,76.323,90.122,1,4.223,1,4.085,11.318,7,8.097,0.645,90.584,94.5,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2025-04-19,0,67.785,86.534,1,4.073,0,5.182,13.144,12,8.097,0.645,90.584,98.524,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2025-04-26,2,102.191,124.792,0,2.2,2,1.485,10.561,5,8.097,0.645,90.584,100.0,0.8660254037844387,-0.4999999999999998,0.3971165587898098,98.0,high
zone_13,2025-05-03,0,64.643,81.665,2,2.111,3,4.09,7.347,2,8.097,0.645,90.584,98.421,0.49999999999999994,-0.8660254037844387,0.3971165587898098,86.34784113104733,high
zone_13,2025-05-10,1,79.917,101.684,0,1.448,1,1.845,10.505,7,8.097,0.645,90.584,94.933,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-05-17,3,65.232,87.958,1,1.655,1,3.107,10.281,3,8.097,0.645,90.584,93.187,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-05-24,0,58.648,77.501,1,0.925,4,3.364,10.604,7,8.097,0.645,90.584,94.943,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-05-31,0,65.303,76.679,1,4.093,2,2.624,9.836,5,8.097,0.645,90.584,89.802,0.49999999999999994,-0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2025-06-07,1,45.898,67.334,0,1.806,1,3.759,5.651,1,8.097,0.645,90.584,91.157,1.2246467991473532e-16,-1.0,0.3971165587898098,74.05659230205546,high
zone_13,2025-06-14,0,51.242,70.974,0,3.597,3,2.906,8.706,6,8.097,0.645,90.584,86.077,1.2246467991473532e-16,-1.0,0.3971165587898098,94.84339190756992,high
zone_13,2025-06-21,0,46.337,69.54,0,2.962,0,3.742,8.198,5,8.097,0.645,90.584,84.4,1.2246467991473532e-16,-1.0,0.3971165587898098,88.26950131859134,high
zone_13,2025-06-28,2,48.488,71.384,1,1.739,2,4.645,5.974,8,8.097,0.645,90.584,86.763,1.2246467991473532e-16,-1.0,0.3971165587898098,98.0,high
zone_13,2025-07-05,0,37.492,62.229,0,2.898,1,3.689,8.973,6,8.097,0.645,90.584,92.711,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,93.44307125552216,high
zone_13,2025-07-12,0,40.134,75.003,0,1.283,2,4.805,7.476,7,8.097,0.645,90.584,90.809,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,90.99047019765388,high
zone_13,2025-07-19,1,31.482,52.52,1,1.7,2,3.244,10.254,6,8.097,0.645,90.584,94.147,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,98.0,high
zone_13,2025-07-26,0,47.82,65.505,1,3.094,0,3.427,5.98,5,8.097,0.645,90.584,96.337,-0.4999999999999997,-0.8660254037844388,0.3971165587898098,83.87156662233866,high
zone_13,2025-08-02,0,10.495,28.07,0,2.982,0,1.818,7.806,2,8.097,0.645,90.584,92.548,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,69.8726298505038,high
zone_13,2025-08-09,0,18.116,35.515,0,1.441,5,2.624,6.638,6,8.097,0.645,90.584,89.457,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,78.06655914425069,high
zone_13,2025-08-16,0,18.384,26.274,1,1.055,0,1.594,6.615,7,8.097,0.645,90.584,85.566,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,79.74624637708119,high
zone_13,2025-08-23,0,5.613,20.174,0,2.871,1,3.028,6.187,5,8.097,0.645,90.584,83.761,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,68.27747537723249,high
zone_13,2025-08-30,0,27.68,42.094,0,2.889,1,3.28,4.368,3,8.097,0.645,90.584,78.789,-0.8660254037844385,-0.5000000000000004,0.3971165587898098,61.48122441631013,medium
zone_13,2025-09-06,0,11.162,35.168,1,2.164,2,1.343,6.24,3,8.097,0.645,90.584,75.111,-1.0,-1.8369701987210297e-16,0.3971165587898098,62.28735272959302,medium
zone_13,2025-09-13,0,9.304,25.465,0,2.47,3,2.639,7.115,4,8.097,0.645,90.584,76.557,-1.0,-1.8369701987210297e-16,0.3971165587898098,68.07538693899154,high
zone_13,2025-09-20,0,15.845,35.915,1,3.02,1,3.203,7.288,1,8.097,0.645,90.584,77.776,-1.0,-1.8369701987210297e-16,0.3971165587898098,62.79284317298588,medium
zone_13,2025-09-27,0,1.024,21.287,0,1.006,2,3.527,6.975,3,8.097,0.645,90.584,72.93,-1.0,-1.8369701987210297e-16,0.3971165587898098,61.28677530235189,medium
zone_13,2025-10-04,0,14.69,28.598,1,3.463,1,4.142,7.234,4,8.097,0.645,90.584,66.526,-0.8660254037844386,0.5000000000000001,0.3971165587898098,67.39905426352465,high
zone_13,2025-10-11,0,25.049,43.525,0,2.407,1,3.968,7.809,6,8.097,0.645,90.584,70.393,-0.8660254037844386,0.5000000000000001,0.3971165587898098,79.23813039921617,high
zone_13,2025-10-18,0,24.821,38.968,1,0.863,3,3.149,7.497,2,8.097,0.645,90.584,73.065,-0.8660254037844386,0.5000000000000001,0.3971165587898098,67.75843665413417,high
zone_13,2025-10-25,0,33.209,42.711,0,2.278,0,4.125,5.793,3,8.097,0.645,90.584,71.945,-0.8660254037844386,0.5000000000000001,0.3971165587898098,66.51629471202793,high
zone_13,2025-11-01,0,28.329,59.046,0,0.834,2,1.224,7.231,6,8.097,0.645,90.584,69.574,-0.5000000000000004,0.8660254037844384,0.3971165587898098,77.89629298626083,high
zone_13,2025-11-08,0,30.733,38.214,0,1.208,1,2.418,8.714,4,8.097,0.645,90.584,71.744,-0.5000000000000004,0.8660254037844384,0.3971165587898098,79.16271742769977,high
zone_13,2025-11-15,0,52.153,63.404,0,1.229,2,2.608,7.328,6,8.097,0.645,90.584,75.522,-0.5000000000000004,0.8660254037844384,0.3971165587898098,87.16405695439728,high
zone_13,2025-11-22,0,22.073,47.432,0,2.76,1,1.891,8.937,8,8.097,0.645,90.584,74.059,-0.5000000000000004,0.8660254037844384,0.3971165587898098,88.97322563060014,high
zone_13,2025-11-29,0,32.204,60.925,1,1.221,2,2.082,8.125,6,8.097,0.645,90.584,75.27,-0.5000000000000004,0.8660254037844384,0.3971165587898098,83.92295278710372,high
zone_13,2025-12-06,0,51.906,74.955,1,2.095,2,3.378,7.284,1,8.097,0.645,90.584,77.324,-2.4492935982947064e-16,1.0,0.3971165587898098,73.67320935507766,high
zone_13,2025-12-13,0,35.496,49.653,0,4.058,1,3.787,10.129,4,8.097,0.645,90.584,75.056,-2.4492935982947064e-16,1.0,0.3971165587898098,86.71640040343244,high
zone_13,2025-12-20,2,44.451,64.356,0,0.667,0,2.742,7.014,5,8.097,0.645,90.584,75.239,-2.4492935982947064e-16,1.0,0.3971165587898098,89.63164978696767,high
zone_13,2025-12-27,0,54.685,69.399,0,2.856,3,2.468,10.73,4,8.097,0.645,90.584,79.318,-2.4492935982947064e-16,1.0,0.3971165587898098,95.95670926571738,high
zone_13,2026-01-03,2,73.156,77.339,1,1.942,3,2.73,10.181,7,8.097,0.645,90.584,84.686,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2026-01-10,1,70.345,89.935,0,2.819,0,1.746,8.463,10,8.097,0.645,90.584,88.272,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2026-01-17,1,53.868,80.275,0,1.283,1,3.778,9.65,0,8.097,0.645,90.584,90.059,0.49999999999999994,0.8660254037844387,0.3971165587898098,88.10207093915645,high
zone_13,2026-01-24,3,63.173,94.506,0,1.839,3,4.062,9.124,5,8.097,0.645,90.584,90.431,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2026-01-31,2,56.922,59.041,0,3.216,0,3.428,10.004,3,8.097,0.645,90.584,94.066,0.49999999999999994,0.8660254037844387,0.3971165587898098,98.0,high
zone_13,2026-02-07,0,87.684,116.807,1,2.185,3,2.949,10.388,8,8.097,0.645,90.584,95.458,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2026-02-14,1,56.513,76.819,0,3.436,3,4.007,10.427,5,8.097,0.645,90.584,92.615,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2026-02-21,0,77.216,103.457,1,1.262,0,2.014,11.216,7,8.097,0.645,90.584,93.975,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
zone_13,2026-02-28,2,80.747,94.59,0,2.349,1,2.586,12.482,2,8.097,0.645,90.584,93.25,0.8660254037844386,0.5000000000000001,0.3971165587898098,98.0,high
